age,education,marital_status,employment_type,employment_length_years,annual_income,credit_history_length,num_open_accounts,credit_limit,credit_utilization,existing_debt,num_late_payments_12m,num_credit_inquiries_6m,loan_amount_requested,home_ownership,purpose,default
64,bachelors,single,unemployed,0.0,13185.93,41,4,6183.37,0.225,8060.74,0,1,3816.81,RENT,debt_consolidation,1
40,bachelors,married,salaried,5.0,31166.34,22,5,8048.91,0.704,13793.41,1,4,5160.17,RENT,home_improvement,1
55,high_school,single,self_employed,11.1,,32,7,34344.94,0.611,22569.86,0,1,7612.23,RENT,home_improvement,0
27,high_school,single,salaried,3.0,24332.93,5,3,7435.93,0.388,5568.8,1,0,8547.75,RENT,debt_consolidation,0
53,bachelors,single,self_employed,11.7,74861.45,30,5,49632.1,0.355,18946.49,1,0,24388.11,OWN,credit_card,0
53,high_school,married,salaried,6.4,40147.8,34,4,33354.57,0.122,5206.43,0,0,6123.19,MORTGAGE,other,1
50,high_school,married,unemployed,0.0,9650.4,29,4,6445.56,0.121,1446.92,1,0,2963.89,RENT,debt_consolidation,0
40,bachelors,divorced,self_employed,4.9,32617.08,21,4,19633.64,0.412,14678.85,3,2,4196.34,MORTGAGE,car,1
21,bachelors,divorced,salaried,0.0,20896.86,1,2,10102.6,0.456,9575.22,0,1,5070.94,MORTGAGE,medical,0
32,bachelors,married,salaried,5.6,41029.6,8,1,20432.92,0.477,13448.73,1,1,14441.63,RENT,car,1
32,bachelors,single,salaried,4.9,37856.99,7,4,17248.27,0.354,24353.64,1,0,9835.23,OWN,home_improvement,1
28,masters,divorced,salaried,3.7,,4,3,28548.47,0.715,22972.26,0,4,15863.34,MORTGAGE,car,0
41,high_school,married,self_employed,6.8,24337.2,23,5,12223.9,0.143,3621.94,0,0,1236.91,RENT,car,0
35,bachelors,married,retired,5.8,28648.21,10,3,8044.99,0.674,17980.25,2,1,6995.87,OWN,home_improvement,1
30,high_school,single,self_employed,3.0,31011.42,7,3,5691.32,0.165,2069.69,2,2,6381.59,OWN,debt_consolidation,0
27,bachelors,married,salaried,,22599.48,3,1,4388.3,0.289,19288.17,0,1,8530.02,MORTGAGE,medical,0
31,bachelors,divorced,salaried,4.3,13449.59,8,1,5027.3,0.537,3386.53,0,0,903.88,MORTGAGE,car,0
53,high_school,married,self_employed,10.4,33928.99,34,3,8670.54,0.418,9714.39,1,0,8010.49,MORTGAGE,debt_consolidation,0
32,bachelors,married,retired,5.0,16074.13,13,6,4708.57,0.308,2005.16,0,1,1005.73,MORTGAGE,car,0
34,masters,married,salaried,7.4,39335.22,15,4,16146.26,0.13,4774.05,0,1,10565.16,MORTGAGE,other,0
35,high_school,married,salaried,2.8,40387.81,17,2,21218.94,0.116,15945.12,0,0,14262.1,RENT,other,0
44,bachelors,divorced,salaried,11.5,36195.61,24,3,15656.42,0.029,741.54,0,1,4967.36,OWN,debt_consolidation,0
45,masters,married,salaried,9.5,61674.04,23,7,32854.11,0.375,15124.76,1,2,10909.42,OWN,debt_consolidation,0
21,bachelors,divorced,salaried,0.0,17190.19,0,3,3247.07,0.187,1244.14,1,1,5022.13,RENT,debt_consolidation,0
52,bachelors,divorced,salaried,5.9,54457.23,27,3,23058.09,0.211,10560.94,0,0,13463.8,RENT,credit_card,0
57,masters,married,salaried,11.7,41807.64,33,2,12420.35,0.49,7361.54,1,3,9300.08,RENT,debt_consolidation,0
27,high_school,single,salaried,3.0,32209.95,2,1,7513.32,0.326,4529.1,0,0,6289.02,OWN,other,0
28,high_school,single,salaried,3.6,36369.84,8,4,13207.85,0.533,8128.06,0,3,3336.99,MORTGAGE,debt_consolidation,1
35,masters,divorced,self_employed,7.1,31152.91,15,3,15001.85,0.294,5545.09,0,1,7705.31,MORTGAGE,medical,0
31,masters,single,salaried,4.8,87413.38,6,3,34349.01,0.289,13781.66,0,1,26960.54,OWN,debt_consolidation,0
43,high_school,married,self_employed,7.0,31417.04,24,7,11081.98,0.377,6574.91,0,1,8688.73,MORTGAGE,credit_card,0
21,high_school,married,salaried,0.0,25427.64,0,0,10033.66,0.197,2691.34,0,0,7014.73,MORTGAGE,other,0
27,bachelors,single,salaried,1.2,41532.56,7,2,16446.93,0.173,16026.0,1,1,4136.27,OWN,home_improvement,0
58,masters,married,retired,8.3,28977.75,37,8,17353.97,0.484,9545.06,0,2,6130.44,RENT,home_improvement,0
29,bachelors,married,self_employed,3.1,28438.21,10,2,15748.93,0.251,6970.3,1,2,2661.3,RENT,credit_card,0
55,masters,single,self_employed,,60926.9,36,3,26377.32,0.574,15795.37,0,1,17961.75,RENT,other,0
44,phd,married,salaried,8.3,74806.45,21,3,39218.37,0.365,14724.68,1,0,14663.45,OWN,other,0
21,masters,married,salaried,0.0,44655.65,2,1,17681.61,0.105,4145.36,0,0,15050.31,RENT,home_improvement,0
48,bachelors,married,self_employed,10.9,80693.26,29,1,60548.88,0.431,29804.16,0,1,8127.19,RENT,home_improvement,0
39,bachelors,single,salaried,,60787.33,15,8,28869.8,0.126,12363.66,1,1,20645.11,RENT,credit_card,0
35,high_school,divorced,unemployed,0.0,11329.36,17,3,3541.94,0.366,2527.12,2,0,4129.14,OWN,debt_consolidation,1
43,bachelors,married,salaried,9.5,56841.53,19,0,15932.17,0.074,1807.39,0,1,20837.65,MORTGAGE,car,0
46,bachelors,married,self_employed,13.8,63617.03,28,5,22981.09,0.369,10461.22,0,0,18468.34,RENT,credit_card,0
48,bachelors,married,unemployed,0.0,9770.56,27,6,6839.68,0.148,2195.27,0,1,3541.98,MORTGAGE,car,0
54,bachelors,divorced,self_employed,5.0,44210.58,36,6,33209.26,0.44,16580.55,1,0,3427.46,MORTGAGE,credit_card,0
45,bachelors,married,salaried,,25126.95,25,5,17490.78,0.056,1255.33,2,1,2147.74,MORTGAGE,credit_card,0
23,masters,married,salaried,0.8,62063.04,5,1,21593.72,0.431,19928.06,2,0,22767.94,MORTGAGE,credit_card,0
34,bachelors,married,unemployed,0.0,9199.68,9,5,4196.97,0.165,1024.69,1,1,3499.56,RENT,credit_card,1
75,high_school,single,salaried,22.0,47836.53,56,4,19136.03,0.227,7111.26,0,0,13925.48,MORTGAGE,debt_consolidation,0
49,bachelors,single,salaried,15.9,17052.88,24,3,5929.41,0.288,2915.6,0,0,3965.27,MORTGAGE,credit_card,0
68,phd,single,salaried,11.5,63373.7,50,9,52265.45,0.085,6385.8,0,1,14750.15,MORTGAGE,car,0
57,masters,single,salaried,10.0,92634.15,36,1,37562.0,0.155,10085.28,0,0,21932.92,RENT,medical,0
43,high_school,married,salaried,9.7,37595.56,22,2,14659.1,0.359,8540.99,0,2,14256.43,MORTGAGE,credit_card,0
44,bachelors,single,retired,11.9,18539.25,25,2,7793.66,0.367,3941.21,3,1,5535.49,MORTGAGE,other,1
40,masters,divorced,salaried,8.3,49871.23,20,1,23747.59,0.141,6456.61,0,0,5487.38,OWN,other,0
21,high_school,widowed,self_employed,0.0,,0,4,9187.96,0.545,5671.31,1,2,15213.87,RENT,debt_consolidation,1
40,high_school,married,salaried,5.6,29445.58,22,4,17585.43,0.302,6772.74,2,1,7317.46,OWN,home_improvement,1
55,high_school,married,salaried,5.3,41247.49,34,5,10577.55,0.349,16552.35,0,0,11968.85,OWN,car,0
33,bachelors,single,self_employed,6.3,39025.08,13,2,24138.09,0.16,7137.39,1,0,13887.99,OWN,other,0
45,bachelors,married,self_employed,14.3,51012.7,20,2,15190.84,0.116,5636.74,0,0,16792.79,RENT,car,0
50,high_school,married,salaried,15.7,56416.99,30,1,20749.71,0.197,4402.44,1,0,4691.05,MORTGAGE,credit_card,0
29,bachelors,single,salaried,2.6,78766.84,9,4,29789.32,0.066,3243.88,1,0,29990.67,OWN,home_improvement,0
35,high_school,single,retired,5.0,27164.0,12,3,8852.42,0.295,6293.81,0,1,3851.93,RENT,credit_card,0
28,bachelors,married,salaried,4.1,35168.26,7,1,7420.86,0.381,3668.91,0,1,2440.49,OWN,home_improvement,0
30,bachelors,married,salaried,5.4,51114.64,5,3,11925.55,0.26,4615.04,1,1,13866.25,OWN,credit_card,0
25,bachelors,married,salaried,1.7,18090.71,2,1,3678.89,0.508,5091.38,0,0,1294.97,MORTGAGE,debt_consolidation,0
29,high_school,divorced,self_employed,3.1,28893.04,5,5,8335.12,0.111,2815.73,1,0,6104.32,MORTGAGE,car,0
57,bachelors,married,salaried,13.8,39667.43,33,2,29514.76,0.41,15360.66,1,0,10351.37,OWN,car,0
29,bachelors,single,salaried,1.9,27069.96,7,3,7270.59,0.35,16757.72,1,0,8403.2,MORTGAGE,debt_consolidation,0
42,bachelors,married,self_employed,10.0,63479.69,20,4,30957.78,0.572,26096.9,0,0,14077.05,MORTGAGE,other,0
34,bachelors,married,self_employed,3.0,64224.27,11,1,12077.5,0.233,6550.61,0,0,5176.07,RENT,debt_consolidation,0
54,bachelors,married,salaried,8.1,30622.93,36,6,19288.25,0.206,6897.42,0,0,10412.98,OWN,medical,0
56,high_school,divorced,salaried,15.9,37646.02,35,6,10113.11,0.414,11878.89,1,0,7549.06,RENT,debt_consolidation,0
50,high_school,single,salaried,15.7,29467.85,28,3,10022.73,0.437,8682.87,1,3,9787.12,RENT,medical,1
44,high_school,single,salaried,10.3,42942.77,26,4,29469.24,0.065,9116.47,0,0,12994.42,RENT,other,0
37,bachelors,married,salaried,5.8,56190.91,18,3,26153.26,0.056,4975.4,0,1,13047.57,OWN,debt_consolidation,0
26,bachelors,single,self_employed,2.3,75741.09,7,2,28336.31,0.491,16409.97,0,1,9653.91,RENT,home_improvement,0
63,masters,married,unemployed,0.0,26289.62,42,5,11827.6,0.37,21913.34,1,2,10407.23,MORTGAGE,medical,1
31,bachelors,married,self_employed,4.4,,10,5,22850.03,0.714,17965.23,0,0,11629.18,RENT,car,0
48,masters,single,salaried,13.5,41213.47,29,6,11559.5,0.332,13995.84,0,1,4656.05,OWN,debt_consolidation,0
53,bachelors,married,salaried,5.0,38019.26,35,2,17414.81,0.228,5749.39,1,1,11837.07,OWN,credit_card,0
33,high_school,married,salaried,3.0,29009.43,14,3,10358.61,0.214,5382.71,1,1,10833.78,RENT,debt_consolidation,0
52,masters,single,self_employed,14.5,166976.8,31,3,58683.82,0.536,33904.23,2,1,42684.95,MORTGAGE,medical,0
49,high_school,married,retired,9.3,20625.76,28,5,7640.15,0.37,5234.58,0,2,7888.8,OWN,home_improvement,1
61,bachelors,married,self_employed,15.4,96577.8,36,2,75311.36,0.302,24242.8,0,2,29846.59,OWN,medical,0
34,high_school,married,salaried,6.0,25003.82,10,0,5430.33,0.713,8373.96,2,2,8820.98,RENT,other,1
25,masters,married,salaried,1.5,39349.73,7,4,19189.07,0.258,7280.12,1,1,8950.43,MORTGAGE,home_improvement,0
34,bachelors,married,self_employed,6.8,39513.7,16,4,9307.4,0.329,4767.01,0,0,9244.61,MORTGAGE,car,0
43,high_school,single,salaried,7.1,28179.73,23,5,15051.26,0.449,7038.94,1,3,9322.39,RENT,debt_consolidation,0
41,bachelors,married,salaried,9.2,51640.77,20,2,19706.74,0.603,14109.08,1,2,18604.9,MORTGAGE,car,0
35,high_school,married,salaried,4.8,18727.29,12,5,9941.11,0.597,8894.03,0,1,1768.35,RENT,credit_card,0
21,masters,married,self_employed,0.0,21119.09,1,2,5687.94,0.483,8495.81,0,2,6802.11,MORTGAGE,debt_consolidation,1
46,bachelors,single,salaried,5.0,39913.35,22,6,27823.73,0.069,4376.94,0,0,8306.7,MORTGAGE,home_improvement,0
64,bachelors,single,salaried,22.5,64503.22,44,7,52887.58,0.43,23220.04,1,1,16453.36,MORTGAGE,car,0
46,high_school,divorced,salaried,7.3,26824.46,26,6,15836.61,0.36,12423.69,0,1,10643.66,MORTGAGE,home_improvement,1
47,masters,married,salaried,7.4,130219.71,26,7,49448.02,0.137,8262.51,1,0,13935.85,RENT,credit_card,0
47,masters,married,salaried,4.9,57647.95,26,6,33493.01,0.194,10161.82,1,1,15217.58,MORTGAGE,debt_consolidation,0
45,masters,married,self_employed,9.1,63349.1,24,3,28623.79,0.365,14537.69,0,1,10625.88,MORTGAGE,debt_consolidation,0
51,masters,married,salaried,10.1,42935.89,26,5,29155.82,0.158,6438.65,0,1,12698.65,MORTGAGE,home_improvement,0
45,high_school,single,retired,5.0,23644.69,21,4,11522.95,0.197,4748.63,0,0,7605.24,RENT,debt_consolidation,0
36,masters,single,salaried,7.3,69705.86,18,5,14430.33,0.431,9488.38,2,3,22907.57,OWN,debt_consolidation,0
30,bachelors,single,salaried,1.6,36093.95,10,6,9209.36,0.169,6742.57,0,0,1943.55,MORTGAGE,credit_card,0
37,masters,married,salaried,3.4,55248.39,16,5,31507.73,0.249,8669.9,0,1,6119.21,RENT,home_improvement,0
44,bachelors,divorced,salaried,8.2,46261.96,24,4,33842.75,0.064,7758.34,1,1,13126.49,RENT,car,0
36,high_school,married,salaried,4.7,21845.22,18,3,4905.71,0.265,3029.76,0,0,2989.46,RENT,other,0
44,bachelors,married,salaried,6.3,70368.66,19,2,16819.69,0.58,22383.03,1,1,22741.75,RENT,medical,0
45,high_school,single,self_employed,9.7,34023.04,20,4,10453.7,0.091,7481.15,0,0,10342.28,MORTGAGE,credit_card,0
50,bachelors,divorced,salaried,11.2,84686.98,26,4,36352.07,0.296,11786.29,0,1,11649.54,RENT,debt_consolidation,0
55,bachelors,married,salaried,11.7,32395.78,30,6,12546.66,0.508,7296.79,2,2,10992.09,MORTGAGE,credit_card,0
41,high_school,married,self_employed,10.0,49072.85,17,3,13169.26,0.203,6122.61,0,0,10071.32,RENT,car,0
24,phd,married,salaried,1.1,47855.61,2,3,19308.7,0.548,14710.39,0,0,6432.96,RENT,other,0
36,masters,married,salaried,,50275.96,18,1,12061.98,0.272,6277.6,1,0,17144.4,RENT,debt_consolidation,0
41,masters,single,retired,10.2,23603.88,18,7,5382.83,0.232,4242.94,0,0,3822.28,MORTGAGE,debt_consolidation,0
21,masters,single,salaried,0.0,46021.52,0,0,8752.05,0.143,2873.0,0,0,2408.61,MORTGAGE,other,0
57,bachelors,single,salaried,9.8,61138.22,34,6,50993.68,0.145,13547.08,2,0,20301.72,OWN,medical,0
42,bachelors,married,salaried,8.2,77052.25,18,4,35331.29,0.636,27391.35,1,0,26858.62,MORTGAGE,credit_card,0
45,high_school,divorced,salaried,8.7,43604.22,24,5,13740.44,0.567,11703.93,2,1,13491.23,MORTGAGE,debt_consolidation,1
56,masters,single,salaried,6.0,56400.57,33,7,32434.24,0.308,13661.16,0,2,10785.42,RENT,credit_card,0
32,masters,married,salaried,,39057.46,13,3,11519.68,0.395,5981.67,1,1,10832.92,MORTGAGE,home_improvement,0
47,bachelors,single,unemployed,0.0,12426.9,22,5,4354.17,0.378,5825.0,0,1,2228.6,OWN,debt_consolidation,1
39,masters,single,salaried,6.5,86025.14,18,1,27674.58,0.472,25611.04,0,1,24302.65,RENT,other,1
38,bachelors,married,salaried,9.2,44331.77,13,2,22040.56,0.337,10433.6,1,1,4038.64,RENT,credit_card,0
31,bachelors,married,retired,5.0,26985.24,6,2,11885.55,0.298,5746.87,0,3,6579.88,RENT,home_improvement,1
60,phd,single,salaried,19.7,87462.56,38,7,61283.17,0.45,29200.15,5,0,23181.13,OWN,credit_card,1
35,bachelors,married,salaried,5.8,19082.41,17,7,12242.7,0.477,10119.02,0,1,4685.3,MORTGAGE,other,0
48,bachelors,single,salaried,15.1,52770.37,27,4,17765.89,0.349,7441.67,1,0,18957.66,RENT,debt_consolidation,0
21,bachelors,married,salaried,0.0,26173.86,1,1,8726.75,0.451,6192.75,0,0,6818.17,RENT,debt_consolidation,1
54,bachelors,married,salaried,17.3,75012.57,33,4,61344.46,0.652,46881.33,0,3,26487.43,MORTGAGE,credit_card,1
53,bachelors,single,salaried,11.3,85861.6,34,6,55377.98,0.431,27237.54,0,1,33328.12,MORTGAGE,credit_card,0
41,bachelors,married,salaried,9.3,76325.96,19,6,34968.49,0.578,27159.47,0,0,13803.25,RENT,car,0
37,bachelors,single,retired,6.5,19719.84,19,4,6684.89,0.481,5274.09,1,0,2998.51,MORTGAGE,credit_card,1
45,high_school,single,salaried,,29240.36,20,3,12854.99,0.347,7778.62,0,0,7707.45,RENT,car,0
67,bachelors,single,self_employed,15.9,52323.53,46,8,35398.79,0.392,17033.94,4,0,17848.52,RENT,medical,0
21,masters,married,salaried,0.0,34943.38,0,6,5349.63,0.442,6556.46,1,0,10061.82,MORTGAGE,home_improvement,0
49,high_school,single,salaried,15.5,38690.38,25,4,21444.78,0.462,11856.84,1,1,8208.02,MORTGAGE,debt_consolidation,0
29,high_school,married,salaried,2.0,19145.34,9,7,8586.26,0.15,18198.23,2,0,1481.33,RENT,car,1
40,high_school,single,retired,5.9,17716.63,17,3,4236.39,0.689,6745.54,2,3,5881.39,OWN,debt_consolidation,0
37,masters,single,self_employed,5.0,26731.59,16,4,10374.75,0.484,49852.06,1,1,10098.55,MORTGAGE,home_improvement,1
35,bachelors,divorced,salaried,5.4,78180.05,14,3,30990.59,0.664,21403.97,2,2,21433.33,MORTGAGE,other,1
40,phd,married,retired,10.2,30421.62,19,4,17305.11,0.23,6609.83,0,2,8969.05,OWN,car,0
26,bachelors,single,self_employed,1.6,29520.69,3,0,12910.9,0.049,7135.25,0,0,3250.04,RENT,debt_consolidation,0
52,bachelors,married,retired,6.7,31636.35,32,8,14619.0,0.327,6348.56,0,0,5884.78,MORTGAGE,home_improvement,0
21,masters,married,self_employed,0.0,53699.0,2,2,14869.02,0.276,10542.9,0,0,6353.86,RENT,home_improvement,0
46,high_school,single,salaried,4.2,17202.22,26,6,4762.18,0.304,4823.51,0,0,6528.3,RENT,debt_consolidation,0
36,bachelors,married,salaried,4.6,29453.51,13,3,9147.04,0.411,17430.89,1,0,7928.35,MORTGAGE,home_improvement,1
26,bachelors,divorced,retired,5.0,28179.25,6,3,10490.64,0.078,11135.37,1,0,3968.09,RENT,credit_card,0
42,high_school,married,salaried,8.0,44793.18,21,4,25873.91,0.17,5197.29,0,0,2661.3,RENT,debt_consolidation,0
21,bachelors,married,self_employed,0.0,20441.82,0,2,3810.57,0.654,9702.68,1,0,5786.43,RENT,debt_consolidation,0
40,high_school,married,salaried,9.7,48439.41,18,6,27892.37,0.143,5613.65,0,0,6480.66,OWN,credit_card,0
23,high_school,married,salaried,0.6,30509.3,0,0,11364.96,0.715,20594.57,1,1,6747.45,OWN,home_improvement,1
46,high_school,married,salaried,7.1,26371.87,21,4,18435.32,0.452,9044.12,0,2,2852.73,MORTGAGE,credit_card,0
29,masters,married,salaried,4.7,42881.18,10,4,17061.01,0.446,13976.18,0,3,11518.14,MORTGAGE,home_improvement,0
35,high_school,married,self_employed,4.6,,13,2,3402.24,0.684,3929.91,1,2,5147.74,RENT,credit_card,0
44,high_school,single,salaried,4.9,45153.43,23,3,17776.49,0.084,2338.72,1,1,2333.58,RENT,debt_consolidation,0
31,high_school,married,salaried,4.5,47054.21,11,6,19907.46,0.648,15113.25,3,0,18577.99,RENT,debt_consolidation,1
39,bachelors,married,salaried,4.7,34923.14,20,7,18633.84,0.17,8056.69,1,0,13498.17,MORTGAGE,car,0
22,bachelors,single,retired,5.0,,0,0,7176.17,0.46,5771.89,3,0,3009.31,MORTGAGE,home_improvement,1
48,masters,married,salaried,14.0,,27,4,46396.81,0.665,32725.6,3,2,8171.73,OWN,debt_consolidation,1
61,masters,divorced,salaried,9.1,63881.65,37,6,24866.33,0.193,5844.41,0,1,3323.61,RENT,medical,0
74,high_school,widowed,salaried,18.7,20645.87,52,2,9322.62,0.42,10451.65,2,1,8146.38,OWN,debt_consolidation,0
41,high_school,married,salaried,6.4,47367.22,23,5,19552.94,0.246,5457.57,0,0,12848.36,MORTGAGE,debt_consolidation,0
49,high_school,single,salaried,16.8,,29,7,30373.14,0.647,27843.78,4,1,10113.92,MORTGAGE,car,1
21,phd,married,retired,5.0,29365.22,0,2,8269.65,0.268,2975.08,0,1,5002.97,MORTGAGE,debt_consolidation,0
58,bachelors,single,salaried,6.9,83661.41,37,4,24813.61,0.504,16185.51,0,0,7030.64,MORTGAGE,debt_consolidation,0
49,high_school,married,salaried,7.1,34866.45,24,4,11165.22,0.054,1176.88,1,0,13455.22,MORTGAGE,debt_consolidation,0
34,high_school,married,self_employed,2.9,37189.62,16,4,10934.9,0.369,13723.23,0,0,8561.27,MORTGAGE,debt_consolidation,0
55,bachelors,divorced,salaried,5.3,38675.41,35,5,30166.64,0.257,10590.95,0,1,8364.17,RENT,debt_consolidation,0
37,high_school,divorced,salaried,4.7,22425.9,14,2,10097.62,0.292,5224.18,0,0,1339.37,RENT,other,0
35,masters,single,salaried,4.1,30342.9,12,5,6094.04,0.317,4638.87,0,4,11019.31,RENT,credit_card,1
46,bachelors,single,salaried,6.4,49359.12,22,2,13712.9,0.523,34986.03,1,0,18759.52,OWN,other,1
27,bachelors,divorced,salaried,2.4,32772.94,9,1,18211.08,0.151,10740.61,0,0,5156.54,OWN,credit_card,0
52,bachelors,divorced,salaried,7.7,69817.22,31,3,40469.9,0.665,32651.56,2,0,6488.44,RENT,credit_card,0
27,high_school,married,retired,5.0,7603.0,3,2,2814.76,0.128,1448.09,0,0,2371.25,RENT,debt_consolidation,0
27,bachelors,married,salaried,2.9,34851.82,8,2,12216.56,0.345,10931.55,0,0,11844.32,RENT,debt_consolidation,0
29,bachelors,married,salaried,1.6,60455.13,9,9,22396.82,0.359,10265.01,1,1,21141.58,OWN,credit_card,0
49,bachelors,married,salaried,7.6,47565.52,28,13,29152.74,0.091,6511.91,0,2,14125.87,OWN,credit_card,0
33,bachelors,single,salaried,7.1,,11,2,24523.94,0.196,6182.46,0,0,3467.77,OWN,home_improvement,0
24,masters,married,salaried,0.7,,0,2,20139.55,0.388,16724.38,1,1,17527.37,RENT,credit_card,0
33,high_school,married,unemployed,0.0,11467.09,12,3,3466.01,0.154,6881.94,2,1,2380.32,RENT,medical,0
40,bachelors,single,salaried,4.8,24268.62,18,4,10853.98,0.458,6858.07,0,2,3379.01,MORTGAGE,medical,0
26,high_school,widowed,self_employed,2.4,24577.4,5,4,7072.12,0.187,7873.96,0,1,7923.79,MORTGAGE,home_improvement,0
26,bachelors,single,salaried,1.9,35333.27,7,1,7313.62,0.325,6841.8,0,1,8176.33,MORTGAGE,debt_consolidation,0
65,high_school,married,salaried,7.9,41610.0,46,9,29725.28,0.234,11662.49,0,0,12968.42,RENT,debt_consolidation,0
30,bachelors,married,salaried,2.8,53314.59,5,4,20956.69,0.386,10369.12,0,1,11250.01,MORTGAGE,credit_card,0
36,high_school,married,salaried,2.8,29753.97,14,5,10001.31,0.093,1213.69,0,1,1736.72,RENT,home_improvement,0
36,high_school,single,unemployed,0.0,7307.69,11,3,4073.06,0.262,2311.87,0,1,2525.36,MORTGAGE,credit_card,1
35,bachelors,married,salaried,3.2,53821.31,16,8,29581.89,0.462,21792.45,1,0,12988.85,RENT,medical,1
47,bachelors,single,salaried,6.5,27105.61,28,3,6722.74,0.095,5036.0,0,1,5687.95,OWN,car,0
51,masters,married,unemployed,0.0,18084.92,29,3,13128.78,0.421,20410.52,2,3,5438.28,MORTGAGE,other,1
36,bachelors,single,salaried,7.5,30020.93,16,3,12071.07,0.324,8324.57,1,0,8069.52,MORTGAGE,other,0
25,bachelors,single,salaried,1.9,40039.16,1,1,13927.5,0.244,40632.28,1,0,11893.25,MORTGAGE,debt_consolidation,0
55,bachelors,divorced,salaried,15.6,43482.25,34,8,30379.86,0.39,18321.12,3,0,8013.37,MORTGAGE,other,0
39,high_school,married,salaried,4.7,37660.32,20,5,25664.75,0.308,11430.21,3,0,1954.72,MORTGAGE,credit_card,1
61,high_school,single,self_employed,13.9,38669.93,43,9,13992.93,0.241,11977.99,0,0,12232.72,RENT,credit_card,0
21,high_school,divorced,unemployed,0.0,2800.74,1,3,897.47,0.667,2182.74,2,2,178.44,RENT,other,1
42,high_school,single,self_employed,8.2,41167.01,23,4,29157.27,0.361,13674.84,0,0,3824.52,OWN,car,0
63,high_school,single,salaried,22.5,27013.77,45,14,17549.64,0.689,13357.28,0,2,7859.44,RENT,other,1
36,masters,single,salaried,8.2,82205.29,15,4,47893.58,0.024,3490.96,0,0,9000.42,RENT,debt_consolidation,0
37,masters,married,self_employed,4.0,66329.19,13,3,39304.54,0.347,17728.8,1,0,25259.39,OWN,home_improvement,0
44,masters,married,retired,7.9,39162.24,19,1,16582.06,0.497,9114.29,0,1,13827.12,MORTGAGE,credit_card,0
33,phd,single,self_employed,2.6,53143.17,8,4,23181.09,0.262,43150.07,2,1,14456.79,RENT,credit_card,1
36,bachelors,single,salaried,6.6,37200.97,17,2,11084.96,0.565,8195.06,1,1,8701.13,RENT,car,1
36,high_school,married,salaried,6.1,,13,3,2892.29,0.37,2795.66,1,3,1560.67,MORTGAGE,medical,1
32,bachelors,married,unemployed,0.0,10019.98,14,3,5165.08,0.305,4992.51,1,0,2365.49,MORTGAGE,medical,1
55,masters,divorced,salaried,13.0,43082.22,32,3,33084.49,0.223,8975.34,2,1,15394.2,RENT,credit_card,0
46,bachelors,married,salaried,12.5,48866.13,28,11,32354.31,0.226,9425.33,3,2,19403.37,RENT,medical,0
